5 144 2928
12330 4932 9450 122940 4360
hub : 118815, 10198, 4722, 39.38, 162300, 3
economy : 2661097085, 144, 2, [775884, 453718]
business : 2781356769, 109, 2, [664949, 110455]
economy : 2569200293, 75, 2, [707174, 505609]
economy : 9233415011, 45, 1, [246253, 664949]
economy : 3929813708, 175, 2, [246253, 535877]
economy : 9571276206, 64, 6, [478446, 664949]
economy : 4744212989, 105, 2, [785484, 522419]
business : 3873611111, 61, 4, [146273, 246253]
economy : 3994246899, 161, 3, [453718, 246253]
business : 4714669375, 86, 3, [535877, 522419]
economy : 6505343616, 69, 2, [224063, 505609]
economy : 1412768653, 197, 2, [505609, 453718]
economy : 4830842645, 47, 0, [224063, 505609]
business : 1283002149, 147, 1, [110455, 146273]
business : 4006148168, 166, 7, [535877, 505609]
economy : 1185753244, 165, 9, [535877, 246253]
economy : 1566782923, 192, 1, [478446, 785484]
business : 4100574977, 181, 1, [707174, 453718]
business : 2735648632, 51, 2, [522419, 775884]
economy : 8643847302, 124, 1, [785484, 110455]
business : 5750629748, 148, 3, [110455, 246253]
economy : 7106796810, 67, 2, [535877, 522419]
economy : 9132627523, 187, 0, [246253, 598151]
economy : 5356866431, 79, 1, [146273, 598151]
business : 2332201421, 130, 3, [505609, 246253]
business : 7882409670, 185, 2, [707174, 505609]
economy : 3852583319, 123, 1, [453718, 110455]
economy : 7206546622, 49, 6, [707174, 785484]
economy : 2617542585, 156, 8, [664949, 535877]
economy : 9802831915, 113, 3, [598151, 664949]
business : 1790515765, 193, 3, [246253, 535877]
economy : 4604038059, 150, 1, [775884, 664949]
economy : 7896999503, 151, 3, [598151, 785484]
economy : 6287341505, 181, 5, [118815, 453718]
economy : 9798663009, 188, 2, [775884, 505609]
economy : 8286639278, 164, 2, [522419, 224063]
economy : 7135952162, 175, 1, [246253, 478446]
economy : 6370020561, 101, 0, [478446, 110455]
business : 3046216621, 155, 1, [478446, 118815]
economy : 7351729277, 157, 1, [598151, 664949]
economy : 3163558256, 77, 1, [664949, 598151]
economy : 1994103775, 180, 3, [535877, 110455]
business : 6578225087, 191, 0, [707174, 522419]
business : 7749431150, 74, 4, [775884, 598151]
economy : 2155672645, 121, 0, [664949, 775884]
economy : 4612485660, 105, 0, [664949, 453718]
economy : 1026693511, 78, 1, [535877, 246253]
business : 5771729589, 143, 0, [775884, 505609]
economy : 8960520443, 69, 1, [598151, 146273]
economy : 7924294466, 163, 2, [522419, 246253]
economy : 6178560011, 124, 5, [598151, 535877]
business : 3326582353, 135, 1, [505609, 598151]
economy : 8103779242, 77, 1, [598151, 535877]
economy : 6908726813, 158, 2, [146273, 535877]
business : 3913450267, 174, 5, [478446, 246253]
economy : 2790350626, 112, 2, [785484, 535877]
economy : 3500606335, 105, 0, [224063, 785484]
business : 8301249041, 168, 1, [535877, 664949]
economy : 5161768965, 191, 1, [110455, 775884]
economy : 2219368196, 190, 1, [224063, 775884]
business : 4291226258, 116, 7, [478446, 535877]
economy : 5117248551, 180, 1, [707174, 224063]
economy : 7321055770, 155, 1, [598151, 110455]
economy : 6082585708, 83, 2, [707174, 146273]
economy : 9532288179, 87, 2, [785484, 505609]
business : 6625237482, 55, 0, [707174, 775884]
economy : 7654878676, 144, 1, [522419, 110455]
economy : 4437835183, 67, 0, [478446, 664949]
economy : 3753569032, 178, 5, [505609, 707174]
business : 4259121285, 80, 2, [598151, 224063]
business : 7845687088, 158, 1, [110455, 522419]
business : 1394604566, 77, 1, [478446, 535877]
business : 6375890782, 128, 5, [453718, 110455]
business : 8840818418, 84, 0, [598151, 146273]
first : 5375275466, 104, 1, [110455, 664949]
economy : 8086479114, 87, 6, [598151, 785484]
economy : 4219804235, 171, 4, [505609, 110455]
economy : 4297638616, 153, 1, [146273, 453718]
economy : 4057762535, 89, 1, [598151, 522419]
economy : 2251110703, 143, 4, [453718, 146273]
economy : 5348429380, 148, 0, [246253, 505609]
business : 8520794686, 126, 4, [246253, 522419]
economy : 9170331329, 89, 2, [246253, 224063]
business : 6744002189, 166, 0, [224063, 478446]
business : 7504305971, 200, 3, [453718, 664949]
economy : 6775285906, 53, 0, [246253, 522419]
business : 6531025474, 171, 3, [110455, 453718]
business : 1539593127, 64, 2, [246253, 224063]
economy : 3898783494, 177, 2, [505609, 453718]
economy : 3135849976, 118, 4, [146273, 110455]
business : 3849831671, 108, 1, [664949, 453718]
business : 2480569947, 51, 2, [785484, 598151]
economy : 5353432451, 68, 2, [664949, 453718]
economy : 3809987844, 124, 0, [598151, 535877]
economy : 3286069056, 42, 0, [478446, 707174]
economy : 5056595472, 154, 3, [505609, 775884]
economy : 5498072022, 97, 0, [598151, 118815]
economy : 3020757922, 78, 2, [453718, 785484]
economy : 2263388871, 180, 0, [775884, 664949]
economy : 5184026714, 176, 1, [453718, 785484]
economy : 4254393950, 191, 1, [707174, 478446]
economy : 9293035471, 94, 1, [146273, 453718]
business : 7213051194, 54, 6, [707174, 522419]
economy : 6221029430, 62, 2, [118815, 453718]
economy : 9571257396, 148, 1, [785484, 535877]
economy : 3546190820, 124, 5, [522419, 664949]
business : 7838657423, 67, 2, [453718, 478446]
economy : 8668816273, 162, 2, [224063, 664949]
economy : 4379530157, 97, 0, [598151, 785484]
economy : 1420443083, 94, 2, [118815, 224063]
business : 4262232958, 47, 4, [246253, 775884]
economy : 8818176001, 134, 0, [146273, 707174]
business : 2738802475, 80, 1, [522419, 118815]
economy : 9558459434, 82, 3, [146273, 775884]
economy : 9590801383, 68, 0, [146273, 785484]
economy : 4080031178, 113, 1, [118815, 785484]
economy : 4662216298, 188, 0, [110455, 707174]
economy : 1342899945, 144, 1, [775884, 110455]
economy : 4339106543, 158, 1, [224063, 785484]
economy : 2519680973, 77, 2, [598151, 522419]
business : 9921513038, 173, 9, [707174, 110455]
economy : 2584282991, 168, 1, [505609, 598151]
economy : 1902964222, 78, 0, [118815, 664949]
business : 6155325310, 135, 1, [505609, 146273]
economy : 9933144179, 116, 2, [775884, 522419]
economy : 2671283262, 164, 1, [785484, 246253]
economy : 4738021068, 42, 2, [598151, 224063]
business : 3520955183, 191, 1, [707174, 478446]
economy : 3599583409, 136, 3, [110455, 224063]
economy : 2155904102, 200, 1, [664949, 110455]
economy : 2926514132, 175, 0, [146273, 478446]
business : 7187203085, 155, 6, [664949, 453718]
economy : 4896929392, 122, 1, [118815, 707174]
business : 1882172527, 58, 10, [118815, 224063]
economy : 4819316689, 72, 7, [775884, 146273]
economy : 8556421460, 61, 9, [598151, 535877]
economy : 5983614777, 166, 2, [785484, 146273]
economy : 7006522602, 117, 0, [110455, 522419]
economy : 1519440221, 178, 1, [522419, 785484]
economy : 3282969619, 97, 3, [598151, 535877]
economy : 8996448663, 99, 8, [478446, 146273]
economy : 7770173429, 188, 0, [664949, 118815]
business : 9955006404, 44, 1, [664949, 598151]
economy : 3487763514, 81, 1, [118815, 535877]
business : 7048467833, 67, 2, [775884, 110455]
economy : 4742068962, 151, 1, [522419, 707174]
economy : 3270199348, 200, 0, [505609, 146273]
economy : 9443230922, 74, 9, [785484, 598151]
economy : 8263014719, 59, 2, [146273, 224063]
economy : 9407942520, 162, 4, [246253, 775884]
economy : 9184930182, 138, 4, [246253, 453718]
business : 1374615419, 181, 1, [598151, 453718]
economy : 1715654402, 150, 0, [535877, 118815]
business : 4988219193, 69, 4, [664949, 224063]
economy : 2700831969, 88, 2, [707174, 535877]
economy : 3035166561, 138, 2, [478446, 118815]
economy : 8055674333, 187, 1, [246253, 785484]
economy : 6759427722, 145, 1, [598151, 110455]
economy : 7676882594, 145, 2, [453718, 246253]
economy : 3047497327, 167, 2, [522419, 664949]
economy : 1405930237, 155, 2, [118815, 535877]
economy : 1268379385, 172, 1, [453718, 478446]
economy : 3691019708, 65, 0, [478446, 110455]
economy : 8145896660, 100, 4, [598151, 246253]
economy : 7103904495, 115, 1, [598151, 118815]
economy : 9972950728, 105, 10, [118815, 246253]
economy : 6170273266, 58, 3, [535877, 246253]
business : 8237061169, 106, 5, [664949, 522419]
economy : 1679410653, 102, 2, [224063, 505609]
economy : 8552960802, 156, 0, [118815, 664949]
economy : 9556763986, 193, 2, [775884, 246253]
business : 7024152603, 67, 2, [598151, 146273]
economy : 2248952194, 191, 2, [453718, 118815]
economy : 7274433833, 63, 8, [707174, 505609]
business : 4488039813, 159, 1, [785484, 110455]
economy : 7226589836, 77, 1, [535877, 478446]
economy : 3795482745, 104, 1, [224063, 598151]
economy : 9342484521, 99, 2, [505609, 522419]
economy : 9110084871, 146, 1, [110455, 478446]
economy : 7883984231, 120, 1, [664949, 224063]
economy : 7473013631, 61, 0, [110455, 775884]
economy : 1292357220, 84, 1, [118815, 110455]
economy : 2702664153, 84, 1, [785484, 598151]
business : 7643264316, 64, 2, [785484, 535877]
economy : 7797076310, 112, 2, [522419, 598151]
economy : 1080211822, 155, 0, [146273, 505609]
economy : 5797142933, 160, 2, [664949, 478446]
business : 3086625666, 105, 3, [598151, 224063]
economy : 9376407338, 137, 2, [785484, 707174]
business : 7592757499, 81, 1, [664949, 598151]
economy : 8372100124, 122, 2, [224063, 478446]
economy : 8707709183, 110, 1, [785484, 246253]
economy : 6901058522, 138, 9, [453718, 664949]
business : 9781034922, 49, 2, [110455, 505609]
business : 6976103314, 91, 2, [146273, 505609]
business : 9688626172, 57, 0, [785484, 146273]
economy : 3837696776, 44, 2, [775884, 478446]
economy : 4656361009, 88, 4, [505609, 118815]
economy : 9947928001, 63, 1, [707174, 246253]
business : 8807388743, 178, 1, [246253, 453718]
economy : 1013833658, 110, 2, [785484, 118815]
business : 2916511157, 87, 3, [535877, 785484]
economy : 2240296650, 120, 0, [224063, 453718]
business : 2979950255, 189, 10, [478446, 224063]
business : 3735251317, 88, 2, [522419, 146273]
economy : 5999243606, 199, 3, [246253, 146273]
economy : 5270839289, 167, 3, [505609, 785484]
economy : 6187451854, 52, 1, [707174, 598151]
economy : 3875756917, 52, 0, [110455, 146273]
economy : 2931628196, 49, 7, [775884, 246253]
economy : 6423369320, 128, 9, [110455, 478446]
business : 8775501196, 54, 2, [224063, 110455]
economy : 9406136051, 75, 2, [664949, 246253]
business : 4596389881, 195, 6, [118815, 505609]
business : 2177075194, 49, 0, [118815, 246253]
business : 2276468301, 177, 1, [535877, 478446]
economy : 7517055189, 146, 4, [110455, 224063]
economy : 4909907276, 182, 3, [505609, 664949]
business : 5462630667, 192, 6, [453718, 598151]
business : 4516168032, 94, 1, [598151, 505609]
economy : 1986002060, 70, 1, [478446, 775884]
first : 2753397545, 102, 1, [118815, 785484]
business : 2776838108, 69, 2, [505609, 522419]
business : 4092110223, 128, 2, [478446, 522419]
business : 1054421238, 181, 0, [146273, 522419]
business : 1548591406, 149, 10, [505609, 110455]
economy : 2000563004, 107, 0, [224063, 110455]
economy : 5234950809, 195, 1, [664949, 707174]
economy : 8461151401, 110, 0, [110455, 535877]
business : 6538172973, 197, 2, [775884, 505609]
economy : 4194316027, 142, 4, [785484, 535877]
economy : 2001277240, 151, 9, [453718, 478446]
economy : 5030414334, 119, 6, [246253, 522419]
economy : 4535295229, 123, 3, [453718, 664949]
economy : 8510080733, 166, 2, [535877, 453718]
economy : 1191963871, 152, 0, [478446, 246253]
economy : 3432698663, 196, 0, [522419, 110455]
economy : 5824524668, 156, 3, [664949, 522419]
economy : 7628525190, 63, 3, [522419, 535877]
economy : 3305586624, 55, 1, [478446, 522419]
business : 2053041139, 109, 2, [146273, 664949]
business : 7442165688, 178, 9, [118815, 775884]
economy : 5562060792, 127, 2, [775884, 246253]
economy : 7400567655, 196, 3, [522419, 453718]
business : 9386930860, 147, 5, [522419, 598151]
business : 2755577443, 102, 2, [664949, 453718]
economy : 3502977285, 67, 1, [785484, 707174]
business : 5474950081, 55, 1, [224063, 505609]
economy : 8429974403, 130, 2, [505609, 775884]
business : 4469726753, 59, 2, [246253, 664949]
business : 3317609032, 76, 5, [246253, 785484]
business : 2734459192, 54, 2, [224063, 246253]
business : 8103876393, 44, 0, [118815, 664949]
economy : 7090461132, 41, 2, [505609, 110455]
economy : 6238284903, 167, 1, [118815, 478446]
economy : 6537612688, 59, 1, [775884, 224063]
economy : 5303734810, 62, 0, [522419, 478446]
business : 8340998351, 41, 4, [775884, 224063]
business : 5411104962, 200, 1, [224063, 522419]
economy : 4467204116, 161, 10, [224063, 146273]
business : 5541933348, 137, 1, [118815, 775884]
economy : 6712618590, 69, 1, [453718, 110455]
business : 6423747374, 77, 1, [707174, 598151]
economy : 7536413184, 62, 0, [775884, 707174]
economy : 2570090158, 181, 5, [522419, 505609]
economy : 3531476938, 43, 1, [598151, 246253]
business : 4701707443, 76, 1, [505609, 535877]
economy : 9744530021, 195, 9, [478446, 522419]
economy : 4049019919, 51, 1, [598151, 478446]
business : 1097507070, 125, 1, [224063, 146273]
economy : 6005875891, 75, 1, [598151, 522419]
economy : 4476083713, 199, 0, [785484, 453718]
first : 9509205548, 154, 1, [146273, 598151]
business : 7404174442, 77, 0, [535877, 110455]
economy : 5279499623, 135, 1, [664949, 785484]
economy : 1525798278, 123, 1, [535877, 146273]
business : 1141996139, 182, 0, [453718, 785484]
business : 5074083979, 68, 1, [785484, 535877]
business : 4396708966, 104, 8, [775884, 118815]
economy : 4629718602, 86, 5, [785484, 478446]
economy : 7059262153, 144, 1, [478446, 453718]
business : 9286385991, 114, 2, [664949, 246253]
economy : 4655483638, 130, 0, [453718, 246253]
economy : 3601235721, 55, 0, [118815, 110455]
economy : 9247010580, 189, 4, [505609, 598151]
economy : 2016261806, 41, 10, [535877, 505609]
first : 6019847088, 132, 2, [707174, 505609]
economy : 5027428453, 101, 4, [453718, 224063]
economy : 4219591335, 145, 8, [664949, 118815]
economy : 6870119013, 65, 2, [118815, 598151]
economy : 4981925979, 148, 2, [664949, 224063]
economy : 3868727383, 127, 2, [118815, 522419]
economy : 8360524504, 168, 1, [146273, 224063]
economy : 6429216776, 110, 9, [598151, 535877]
economy : 3034249333, 65, 0, [598151, 110455]
business : 1018700185, 177, 1, [110455, 478446]
economy : 1604618578, 174, 4, [775884, 118815]
economy : 6807875339, 177, 3, [785484, 224063]
economy : 2859902317, 138, 10, [505609, 246253]
economy : 9944775890, 62, 5, [664949, 246253]
business : 1954656319, 97, 1, [110455, 224063]
economy : 7272330000, 176, 0, [453718, 664949]
economy : 7969053307, 97, 1, [505609, 146273]
economy : 7840729864, 189, 1, [110455, 707174]
business : 1951710833, 183, 0, [224063, 505609]
business : 3523332760, 196, 1, [505609, 535877]
business : 6153121736, 116, 5, [453718, 478446]
economy : 1396252648, 188, 1, [246253, 707174]
economy : 8991480819, 79, 0, [246253, 522419]
economy : 8232270679, 125, 2, [110455, 785484]
economy : 9008614206, 60, 2, [478446, 775884]
economy : 3858440137, 141, 2, [522419, 453718]
business : 4668658917, 186, 1, [785484, 118815]
economy : 8899681500, 135, 3, [505609, 478446]
economy : 9979997295, 131, 1, [775884, 224063]
economy : 7367316105, 142, 2, [598151, 118815]
economy : 7474073687, 92, 1, [707174, 785484]
economy : 6258356113, 179, 1, [453718, 775884]
business : 6759594799, 145, 5, [110455, 146273]
economy : 8128121693, 164, 3, [664949, 453718]
economy : 6045406843, 48, 2, [785484, 224063]
business : 3247071612, 71, 1, [522419, 453718]
economy : 5626319205, 133, 2, [478446, 707174]
economy : 5436997037, 43, 0, [598151, 146273]
economy : 5856640597, 194, 0, [522419, 224063]
economy : 7002103065, 132, 7, [453718, 664949]
economy : 6247069396, 103, 4, [522419, 535877]
economy : 4664531921, 165, 2, [775884, 118815]
economy : 9740808544, 199, 1, [535877, 707174]
business : 9077295238, 172, 3, [118815, 785484]
business : 5246854303, 80, 2, [505609, 110455]
business : 1183250482, 78, 1, [598151, 664949]
economy : 6156106282, 60, 3, [664949, 707174]
business : 7058304149, 80, 1, [118815, 478446]
business : 9857398402, 109, 2, [664949, 478446]
business : 8359002092, 169, 2, [453718, 664949]
business : 8816253939, 134, 1, [598151, 522419]
economy : 8056805561, 182, 1, [785484, 224063]
business : 2165239730, 170, 2, [775884, 664949]
economy : 2838171009, 64, 0, [118815, 224063]
economy : 6540350761, 152, 1, [598151, 110455]
economy : 6519074188, 92, 4, [522419, 598151]
business : 1972653081, 45, 6, [453718, 535877]
economy : 8549454077, 163, 7, [478446, 775884]
economy : 4482164415, 128, 1, [110455, 522419]
economy : 2874103833, 75, 1, [522419, 110455]
economy : 5419439377, 161, 1, [522419, 110455]
economy : 5920806678, 85, 0, [775884, 478446]
economy : 9820153338, 84, 0, [146273, 535877]
economy : 7517100054, 145, 1, [522419, 535877]
economy : 6916309746, 50, 1, [110455, 146273]
business : 3864696350, 189, 2, [224063, 478446]
economy : 4112504466, 90, 2, [707174, 522419]
economy : 7329680420, 193, 10, [775884, 246253]
business : 3606739702, 77, 3, [522419, 664949]
business : 7418077882, 82, 1, [453718, 146273]
economy : 4503001520, 147, 9, [478446, 505609]
economy : 3880276520, 90, 3, [707174, 110455]
economy : 4241694846, 65, 0, [707174, 522419]
economy : 1512113909, 105, 6, [478446, 598151]
business : 7633821180, 50, 1, [535877, 118815]
economy : 5937947814, 140, 3, [785484, 118815]
economy : 4151127196, 58, 0, [664949, 775884]
business : 1909958806, 72, 1, [598151, 505609]
economy : 7292461833, 90, 9, [110455, 785484]
economy : 5017953721, 112, 0, [146273, 664949]
business : 3409243437, 54, 0, [478446, 664949]
economy : 9354693071, 140, 4, [775884, 785484]
economy : 6347382435, 197, 2, [224063, 598151]
economy : 2452814814, 57, 1, [598151, 707174]
economy : 2531743102, 177, 1, [535877, 785484]
economy : 8516261102, 158, 4, [707174, 598151]
economy : 6954636479, 45, 4, [478446, 146273]
economy : 6324156114, 76, 1, [707174, 535877]
economy : 6926752295, 98, 0, [453718, 110455]
economy : 5700066216, 103, 2, [453718, 146273]
economy : 3182269781, 105, 3, [505609, 118815]
business : 2180012780, 172, 5, [598151, 118815]
economy : 6998123692, 188, 2, [598151, 522419]
economy : 2122389921, 189, 1, [146273, 110455]
economy : 2603414129, 166, 1, [118815, 664949]
business : 4613744751, 193, 1, [785484, 707174]
economy : 1052598670, 133, 8, [110455, 785484]
business : 3715922328, 54, 7, [707174, 246253]
economy : 2147853528, 113, 1, [146273, 224063]
economy : 2015211085, 157, 1, [707174, 118815]
economy : 2110966272, 128, 0, [598151, 110455]
economy : 5378591025, 47, 2, [453718, 664949]
economy : 5383779440, 196, 1, [664949, 707174]
business : 3795724200, 82, 4, [785484, 535877]
business : 5736148624, 49, 9, [535877, 664949]
business : 2614683182, 193, 1, [775884, 598151]
economy : 4267420222, 110, 1, [664949, 146273]
economy : 6453585267, 58, 4, [707174, 775884]
economy : 3012655838, 179, 0, [505609, 246253]
business : 3745002001, 75, 1, [478446, 246253]
economy : 8740560267, 158, 1, [535877, 110455]
economy : 4147565351, 139, 0, [146273, 110455]
business : 8319176635, 104, 0, [118815, 224063]
economy : 3956902393, 90, 1, [535877, 453718]
economy : 2359529736, 78, 10, [707174, 118815]
economy : 3349453162, 155, 1, [224063, 598151]
economy : 4016876799, 142, 4, [598151, 453718]
business : 4434419677, 109, 1, [505609, 146273]
economy : 3839175160, 71, 1, [505609, 785484]
economy : 4103552186, 114, 2, [110455, 118815]
economy : 1612525534, 159, 0, [146273, 664949]
economy : 6746093766, 146, 7, [598151, 110455]
economy : 1149008730, 94, 2, [110455, 598151]
economy : 6731128677, 197, 3, [664949, 785484]
economy : 6767759339, 185, 1, [664949, 775884]
economy : 5161221870, 196, 0, [707174, 246253]
economy : 6430357027, 183, 3, [598151, 664949]
economy : 9483394817, 170, 0, [664949, 505609]
economy : 3617239037, 48, 3, [775884, 146273]
business : 1996056562, 151, 0, [246253, 505609]
economy : 2136787008, 76, 2, [664949, 707174]
economy : 3006447821, 148, 0, [110455, 478446]
economy : 2948800422, 168, 2, [707174, 110455]
business : 7838181824, 114, 3, [146273, 478446]
economy : 9641447441, 153, 2, [110455, 478446]
business : 6593217588, 45, 3, [146273, 522419]
economy : 4641279175, 145, 2, [664949, 478446]
economy : 5181403714, 97, 3, [505609, 598151]
economy : 5010876810, 123, 2, [707174, 775884]
economy : 2103678739, 87, 5, [707174, 775884]
economy : 6198291412, 200, 0, [664949, 785484]
economy : 9267510539, 139, 0, [224063, 453718]
economy : 2014295879, 110, 4, [453718, 146273]
economy : 9026948634, 115, 0, [598151, 707174]
business : 8774659921, 179, 1, [707174, 224063]
economy : 7030060313, 114, 6, [598151, 246253]
economy : 2888880382, 94, 2, [505609, 224063]
economy : 5853870133, 132, 1, [664949, 453718]
economy : 9331879117, 89, 4, [598151, 453718]
economy : 5284914646, 119, 3, [664949, 246253]
economy : 8522072334, 108, 6, [775884, 224063]
economy : 1230946880, 106, 7, [453718, 522419]
economy : 7517841135, 136, 2, [598151, 505609]
economy : 4029626936, 48, 3, [453718, 246253]
economy : 7224397432, 93, 1, [775884, 707174]
economy : 1177306223, 106, 3, [246253, 775884]
business : 1503370071, 71, 1, [707174, 785484]
business : 8842469088, 126, 1, [535877, 110455]
business : 4027300320, 133, 3, [598151, 785484]
economy : 4843612652, 190, 2, [118815, 110455]
business : 8058200059, 168, 1, [505609, 146273]
economy : 8658477113, 150, 2, [522419, 110455]
economy : 3110620233, 133, 3, [785484, 453718]
economy : 4046824802, 157, 2, [598151, 522419]
economy : 6092644762, 168, 0, [505609, 775884]
business : 9143413718, 167, 1, [522419, 664949]
business : 6720341392, 196, 2, [664949, 110455]
business : 5158205031, 163, 0, [775884, 224063]
economy : 2347132030, 171, 10, [246253, 110455]
economy : 6681965805, 195, 1, [110455, 146273]
economy : 7644209640, 56, 1, [664949, 775884]
economy : 2154795203, 171, 1, [146273, 775884]
economy : 6320963375, 48, 2, [505609, 522419]
economy : 7574470965, 156, 1, [707174, 246253]
economy : 5853243206, 195, 0, [522419, 505609]
business : 5595916745, 61, 3, [775884, 453718]
business : 6780226695, 183, 2, [478446, 453718]
economy : 8360112238, 58, 4, [110455, 224063]
business : 6786439176, 188, 5, [146273, 785484]
economy : 1507016412, 115, 1, [522419, 598151]
economy : 2532334558, 97, 2, [785484, 118815]
economy : 6638993036, 54, 6, [118815, 110455]
business : 2264810602, 48, 0, [785484, 453718]
economy : 5028786662, 183, 1, [146273, 224063]
economy : 4173508652, 44, 2, [785484, 478446]
economy : 4840297008, 144, 1, [505609, 775884]
economy : 4209150378, 63, 0, [224063, 785484]
economy : 9267276973, 193, 5, [224063, 146273]
business : 9298548499, 47, 2, [146273, 707174]
economy : 4005780684, 56, 4, [775884, 224063]
economy : 3334378657, 184, 1, [707174, 598151]
economy : 1109426014, 120, 1, [118815, 775884]
economy : 6850404908, 85, 1, [785484, 478446]
economy : 7045103483, 196, 1, [146273, 664949]
business : 2484894492, 174, 2, [224063, 775884]
economy : 6376774313, 161, 1, [664949, 224063]
economy : 1317339283, 147, 0, [146273, 246253]
economy : 1470928525, 78, 2, [224063, 478446]
business : 3689930790, 178, 7, [535877, 110455]
business : 1961396753, 167, 0, [478446, 707174]
economy : 6403212674, 58, 3, [785484, 522419]
economy : 1424004334, 190, 1, [224063, 785484]
luxury : 2548183877, 137, 2, [522419, 478446]
economy : 5856822949, 183, 1, [707174, 453718]
economy : 3016153144, 112, 0, [118815, 707174]
business : 9608662276, 78, 4, [598151, 146273]
economy : 4232680822, 180, 1, [598151, 775884]
economy : 1984870863, 77, 2, [110455, 505609]
economy : 8961894115, 191, 3, [505609, 246253]
economy : 5671723130, 146, 1, [785484, 118815]
economy : 2472276229, 179, 2, [505609, 522419]
economy : 2721108625, 163, 0, [146273, 478446]
economy : 7236168028, 50, 2, [146273, 522419]
business : 4748776003, 155, 1, [110455, 146273]
business : 9119132973, 93, 2, [535877, 478446]
economy : 9226377831, 97, 0, [478446, 707174]
economy : 9524580887, 50, 8, [146273, 707174]
economy : 6577430310, 174, 2, [224063, 785484]
economy : 1416543988, 117, 1, [110455, 478446]
business : 9252155814, 140, 2, [522419, 224063]
business : 8951084967, 100, 0, [522419, 246253]
economy : 1129744915, 120, 2, [707174, 224063]
first : 5731596643, 145, 1, [598151, 224063]
business : 8579756052, 197, 1, [598151, 664949]
economy : 5426217950, 85, 0, [118815, 522419]
economy : 4171487482, 162, 2, [146273, 785484]
economy : 5229077500, 48, 2, [146273, 224063]
business : 7901549226, 149, 7, [707174, 775884]
economy : 2341976477, 187, 0, [224063, 664949]
economy : 8762566378, 94, 2, [505609, 664949]
economy : 1973886527, 161, 2, [118815, 478446]
business : 3114007844, 110, 1, [505609, 785484]
business : 3336929484, 149, 8, [785484, 775884]
economy : 3981614673, 196, 1, [664949, 598151]
economy : 7417371551, 152, 1, [110455, 246253]
economy : 1929348819, 153, 0, [775884, 707174]
business : 5106660724, 137, 3, [110455, 224063]
economy : 3561143363, 143, 0, [118815, 505609]
economy : 5301775470, 71, 1, [453718, 707174]
business : 2992956963, 180, 2, [246253, 146273]
economy : 9507541050, 64, 6, [505609, 775884]
economy : 7909343404, 139, 3, [453718, 110455]
business : 6131239683, 102, 5, [110455, 535877]
economy : 8437020862, 127, 8, [118815, 707174]
economy : 2549370391, 178, 1, [110455, 478446]
business : 2381070019, 90, 3, [522419, 146273]
economy : 3805585061, 191, 2, [118815, 453718]
economy : 4508394316, 200, 0, [598151, 707174]
business : 1146908483, 93, 0, [785484, 146273]
economy : 8463810704, 56, 2, [707174, 535877]
economy : 2303298520, 164, 10, [478446, 118815]
economy : 2875918445, 127, 4, [246253, 535877]
economy : 1132739895, 151, 4, [146273, 775884]
business : 8633273696, 134, 2, [146273, 224063]
first : 6225916921, 126, 2, [535877, 246253]
economy : 1107350459, 176, 4, [453718, 522419]
economy : 5728175874, 89, 10, [246253, 146273]
economy : 6446669803, 85, 1, [478446, 785484]
economy : 9726947068, 181, 2, [505609, 246253]
economy : 3125030317, 55, 5, [118815, 246253]
economy : 3154236935, 157, 0, [110455, 664949]
economy : 9747390702, 85, 6, [505609, 453718]
economy : 1316765506, 199, 2, [775884, 246253]
economy : 2101414757, 71, 3, [775884, 146273]
business : 8312528855, 129, 1, [775884, 246253]
economy : 3741608978, 120, 0, [505609, 246253]
economy : 3982090983, 156, 4, [664949, 478446]
business : 1913372346, 54, 7, [598151, 118815]
economy : 6768639258, 83, 2, [110455, 505609]
business : 8404716716, 127, 1, [246253, 110455]
economy : 4076459365, 135, 1, [785484, 224063]
economy : 8287081109, 124, 1, [707174, 224063]
economy : 3436682875, 94, 4, [598151, 146273]
economy : 4878597672, 193, 1, [110455, 505609]
economy : 5234447675, 131, 0, [110455, 775884]
economy : 7001362551, 191, 2, [535877, 118815]
economy : 6094009217, 130, 6, [707174, 535877]
economy : 7412463449, 83, 1, [146273, 775884]
economy : 4229911105, 128, 8, [535877, 522419]
business : 6439287082, 167, 4, [664949, 224063]
economy : 5568652015, 90, 2, [785484, 118815]
economy : 2136861192, 82, 1, [453718, 785484]
economy : 6568691821, 171, 1, [110455, 478446]
economy : 3534917836, 184, 1, [522419, 505609]
economy : 3375498842, 118, 4, [535877, 118815]
economy : 6325770947, 98, 8, [146273, 505609]
economy : 9630773812, 69, 2, [522419, 707174]
economy : 2655577561, 189, 5, [775884, 598151]
economy : 1936164524, 147, 1, [118815, 110455]
economy : 6304770770, 199, 3, [598151, 478446]
economy : 9390015570, 109, 3, [535877, 478446]
economy : 4025728680, 96, 3, [707174, 478446]
economy : 4518343955, 94, 0, [775884, 707174]
economy : 6013277831, 94, 2, [775884, 118815]
economy : 4237214698, 163, 5, [110455, 707174]
economy : 1212395268, 136, 5, [246253, 785484]
economy : 4988433995, 89, 1, [775884, 110455]
business : 2821537190, 196, 7, [522419, 224063]
economy : 7084288990, 146, 4, [118815, 598151]
business : 2210687122, 113, 2, [785484, 522419]
economy : 6837755153, 53, 1, [598151, 535877]
business : 4431272212, 48, 1, [505609, 535877]
